pts_home_roll10,fg_pct_home_roll10,fg3_pct_home_roll10,ft_pct_home_roll10,reb_home_roll10,ast_home_roll10,stl_home_roll10,blk_home_roll10,tov_home_roll10,plus_minus_home_roll10,pts_away_roll10,fg_pct_away_roll10,fg3_pct_away_roll10,ft_pct_away_roll10,reb_away_roll10,ast_away_roll10,stl_away_roll10,blk_away_roll10,tov_away_roll10,plus_minus_away_roll10,home_win_rate_roll10,team_id_home_enc,team_id_away_enc,season_type_Pre Season,season_type_Regular Season,is_home_favored,home_win,sample_weight
-0.21812154694682567,0.2617119986103711,-1.4097931310418745,0.7218696261174302,-1.199411102212977,-0.6738017848401954,-0.7830876339041741,-0.9219017875273321,1.044581605193837,-1.2339612654951713,-1.5775439549212738,-2.6000511317629633,-0.9478598684072485,1.4792968523324386,-1.859066987604015,-2.520066628211909,0.019282241148554924,-0.7699713369199652,0.9891529078499167,-1.8780325224245047,-1.0692766190584277,-0.6115199544515224,-1.6649835665129062,-0.13763743882662377,0.31319534863619036,0.0,1,0.1224564282529819
-2.4720298181549296,-2.2144529064111502,-0.5513829872031832,1.36133528073828,1.9085956955538363,-2.8632521781790925,-2.2025119465814256,1.4677228065262211,1.7202493931853353,-0.29717650937983964,-2.385394403549238,-1.2330934412563412,-0.8896118421204541,-0.5776913036821216,-2.8485167483117535,-1.3644609736779731,-1.3956595060260466,-1.4557448775555637,-1.8258787348277197,-2.1476352051984735,-0.2914376040897342,-0.030805344856618604,1.585446867077111,-0.13763743882662377,0.31319534863619036,0.0,0,0.1224564282529819
-0.617548329186238,2.6199642891070614,0.9788263996397009,-2.378819142912282,-1.5580272711860708,0.098945412808827,0.06856695370217664,-0.9219017875273321,1.668274947955221,0.06504692965142193,-2.039172782708682,-1.96114699380878,-2.520556578150716,0.8622004055280731,-0.4985735666308714,-0.5940572039886826,-2.810601253200648,-0.42708456660216615,-1.4237313573023433,-1.0153039375478061,-1.0692766190584277,1.4790526400901312,0.19240525268138933,-0.13763743882662377,0.31319534863619036,0.0,1,0.1224564282529819
0.3952838686351257,1.1942935862158817,0.6371849042657715,0.9973950207129083,0.922401230877828,0.22773661241699694,2.2686746383519156,-0.6829393281219768,-1.2422939849312324,2.6630633199446088,-1.5198403514478485,0.5498948507088189,0.7296832886524506,1.8248708625428878,0.36719497398839884,-2.391665999930361,-0.2637061082863658,1.2873492849868309,1.391300285375293,-0.6378601816642505,2.0420794408163463,-0.14694826677559936,0.07631845148174587,-0.13763743882662377,0.31319534863619036,0.0,1,0.1224564282529819
0.06718329750989466,2.848643299094618,-2.6270703918699834,-1.6550509421838615,-0.004023872302665513,-1.1889665832728777,0.6363366787730774,-0.9219017875273321,0.21299048151199418,1.8636736613928588,-1.1303410280022235,-1.9834343474583445,-1.3672456576721732,1.1810335697103302,-0.9005375319183914,-1.268160502466812,-2.2446245543308074,-0.5128062591816157,0.13458973060849158,-2.5789994976368225,0.4864014108789592,0.31762342090032364,-1.4328099641136192,-0.13763743882662377,0.31319534863619036,0.0,1,0.1224564282529819
0.18130523529258424,-0.7101737938367466,1.6448837687720599,1.3716160790440801,0.4741310196614606,0.8716926104578493,-1.9186270840459756,-0.28466856244638433,-0.8264984230903111,-1.4338086801331087,-1.6496734592630569,-0.3230265005657903,0.3889323348746963,-1.1022232834658312,-1.1788202771174432,-1.0755595600444892,-0.5466944577212859,-1.2843014923966642,-1.5242682016836873,-0.15257535267110742,-2.6249546489958147,-1.192234564046426,1.585446867077111,-0.13763743882662377,0.31319534863619036,0.0,1,0.1224564282529819
0.48943446730584345,1.3507957836761182,0.5631147313191559,0.04251447407007259,0.6175774872506976,0.768659650771312,2.566753744014138,-0.7307318200030477,-1.2422939849312324,2.3632921979877026,0.7652223460998195,0.4548021418040135,0.848509262277511,0.04434191469668389,-0.32541985850701893,-0.6710975809576114,0.30227059058347494,0.05295691184275308,-0.7400808155092022,-0.2172799965368598,2.0420794408163463,-0.14694826677559936,0.6567524574799632,-0.13763743882662377,0.31319534863619036,0.0,1,0.1224564282529819
-1.016975111425648,-0.1670611451162975,0.10606157112143255,0.35176088710857567,-1.4384885481950411,-0.28742818601568415,-0.21531790883327412,-0.28466856244638433,-1.4501917658516938,0.2648943442893594,0.038156942334652055,0.5053201434096899,-0.08578907936268157,1.7590472415504208,-1.1169796670732102,-1.1076597171148759,2.2831890366279173,-0.42708456660216615,1.391300285375293,-0.20649588922590112,2.0420794408163463,-0.3792341106135609,-0.2719419521171845,-0.13763743882662377,0.31319534863619036,0.0,1,0.1224564282529819
-0.560487360294892,-0.10989139261940724,1.0477288861016674,2.01313789332609,0.3545922966704284,-0.5450105852320254,1.2041064038439773,-0.6032851749868586,0.836683824273377,1.2141695638195622,2.0000794604311336,1.2928066390276374,-0.854663026348377,2.2856362094901477,1.4803259547846057,-0.8508584605517799,0.5852589400183957,2.6588963662580283,-1.021583979776966,1.896405036411052,0.4864014108789592,0.43376634281930443,1.1210996622785372,-0.13763743882662377,0.31319534863619036,0.0,1,0.1224564282529819
0.24977839796219847,2.6285397519815894,0.3150657800560701,-2.0843770794341285,-1.032056890025535,0.5368354914766061,0.6931136512801672,-0.7307318200030477,0.878263380457469,0.2648943442893594,-1.3467295410275706,-1.247951677022716,-1.917689506082386,2.248610422681887,-1.1788202771174432,-2.327465685789586,1.7879594251168063,-1.2843014923966642,1.1902265966126053,-0.7996217913286314,0.17526580489148186,1.4790526400901312,-0.2719419521171845,-0.13763743882662377,0.31319534863619036,0.0,0,0.1224564282529819
