pts_home_roll10,fg_pct_home_roll10,fg3_pct_home_roll10,ft_pct_home_roll10,reb_home_roll10,ast_home_roll10,stl_home_roll10,blk_home_roll10,tov_home_roll10,plus_minus_home_roll10,pts_away_roll10,fg_pct_away_roll10,fg3_pct_away_roll10,ft_pct_away_roll10,reb_away_roll10,ast_away_roll10,stl_away_roll10,blk_away_roll10,tov_away_roll10,plus_minus_away_roll10,home_win_rate_roll10,team_id_home_enc,team_id_away_enc,season_type_Pre Season,season_type_Regular Season,is_home_favored,home_win,game_date,sample_weight
111.5,0.474,0.35450000000000004,0.84875,46.25,23.5,8.75,5.5,17.0,9.25,103.2,0.441,0.3402,0.8311999999999999,41.2,19.0,10.6,4.0,16.6,-3.8,0.75,18,12,False,True,1,1,2018-01-20,0.1224564282529819
117.0,0.4663333333333333,0.36400000000000005,0.7443333333333334,44.0,23.0,8.333333333333334,4.333333333333333,11.0,5.666666666666667,120.28571428571429,0.5161428571428571,0.37842857142857145,0.8247142857142856,45.0,30.714285714285715,7.285714285714286,5.428571428571429,13.428571428571429,8.857142857142858,0.6666666666666666,8,7,False,True,1,1,2018-01-20,0.1224564282529819
100.33333333333333,0.448,0.33433333333333337,0.8223333333333334,46.333333333333336,25.333333333333332,6.333333333333333,2.6666666666666665,14.666666666666666,-0.3333333333333333,111.66666666666667,0.46599999999999997,0.4226666666666667,0.8186666666666667,41.0,20.333333333333332,7.666666666666667,4.666666666666667,17.333333333333332,-11.0,0.6666666666666666,0,4,False,True,1,0,2018-01-20,0.1224564282529819
113.0,0.47400000000000003,0.31666666666666665,0.702,43.0,25.333333333333332,9.333333333333334,4.333333333333333,15.0,2.6666666666666665,109.8,0.4812,0.3504,0.7125999999999999,46.0,22.4,8.0,5.8,12.6,5.4,0.6666666666666666,2,23,False,True,1,0,2018-01-20,0.1224564282529819
116.5,0.5075,0.37683333333333335,0.7861666666666666,45.0,26.333333333333332,10.833333333333334,4.0,11.833333333333334,17.833333333333332,119.5,0.46825,0.31825000000000003,0.86775,46.75,21.75,8.25,5.75,13.0,5.75,1.0,13,24,False,True,1,1,2018-01-20,0.1224564282529819
96.5,0.41275,0.28025,0.76475,48.0,22.75,7.25,3.5,16.25,2.25,103.8,0.4466,0.298,0.7998000000000001,41.8,25.2,6.4,4.4,13.2,-6.4,0.5,1,16,False,True,1,0,2018-01-21,0.1224564282529819
116.75,0.46749999999999997,0.3675,0.73075,44.5,22.0,9.75,4.0,12.25,6.25,103.66666666666667,0.4638333333333333,0.3578333333333334,0.725,46.166666666666664,26.0,4.833333333333333,7.333333333333333,14.333333333333334,0.16666666666666666,0.75,8,11,False,True,1,1,2018-01-22,0.1224564282529819
99.5,0.431,0.308,0.7907500000000001,46.0,25.75,6.0,3.0,14.5,-4.25,101.6,0.46040000000000003,0.3534,0.7678,42.0,21.8,9.6,5.0,13.2,-0.4,0.5,0,25,False,True,1,1,2018-01-22,0.1224564282529819
103.66666666666667,0.4606666666666667,0.35033333333333333,0.723,43.5,24.5,9.166666666666666,4.5,15.333333333333334,3.6666666666666665,113.16666666666667,0.47583333333333333,0.38949999999999996,0.785,42.0,22.166666666666668,7.666666666666667,4.5,13.666666666666666,-5.666666666666667,0.6666666666666666,6,20,False,True,1,1,2018-01-22,0.1224564282529819
113.0,0.4932857142857143,0.36914285714285716,0.7581428571428572,42.714285714285715,24.0,8.142857142857142,5.857142857142857,17.0,2.857142857142857,95.25,0.4315,0.2915,0.77925,38.0,17.0,8.25,6.5,9.75,-8.0,0.7142857142857143,9,13,False,True,1,0,2018-01-22,0.1224564282529819
114.0,0.5366666666666667,0.3,0.8123333333333332,41.666666666666664,26.666666666666668,6.666666666666667,6.666666666666667,15.333333333333334,5.333333333333333,112.0,0.4745,0.4265,0.84025,42.75,23.0,7.75,3.75,17.0,-4.25,1.0,3,4,False,True,1,1,2018-01-22,0.1224564282529819
105.0,0.44766666666666666,0.35400000000000004,0.6823333333333332,50.333333333333336,20.666666666666668,8.666666666666666,5.333333333333333,17.0,6.666666666666667,108.0,0.449,0.36000000000000004,0.7346666666666666,45.333333333333336,26.666666666666668,5.0,2.3333333333333335,15.333333333333334,0.0,0.6666666666666666,23,14,False,True,1,1,2018-01-23,0.1224564282529819
100.33333333333333,0.4723333333333333,0.38366666666666666,0.676,44.333333333333336,22.666666666666668,10.666666666666666,6.333333333333333,17.333333333333332,12.666666666666666,102.4,0.421,0.294,0.806,42.2,20.8,6.4,4.4,13.8,-14.8,0.6666666666666666,22,2,False,True,1,1,2018-01-23,0.1224564282529819
109.25,0.517,0.3335,0.72075,44.5,20.75,7.5,4.0,14.25,11.5,104.8,0.45,0.3528,0.7872,39.0,25.6,10.0,2.8,16.4,-8.0,0.75,17,19,False,True,1,1,2018-01-24,0.1224564282529819
112.4,0.485,0.36360000000000003,0.8474,46.0,25.2,8.8,5.2,17.2,11.8,115.2,0.4774,0.3928,0.8486,45.0,24.6,7.8,4.2,18.4,-4.2,0.8,18,4,False,True,1,1,2018-01-24,0.1224564282529819
113.625,0.501625,0.364625,0.748625,42.375,24.875,7.625,5.25,17.0,1.5,102.66666666666667,0.4426666666666667,0.33,0.7073333333333333,44.0,19.333333333333332,7.333333333333333,6.666666666666667,11.333333333333334,4.0,0.625,9,1,False,True,1,0,2018-01-24,0.1224564282529819
106.75,0.47925,0.41000000000000003,0.7989999999999999,37.75,23.5,7.25,4.0,12.5,-3.75,99.66666666666667,0.456,0.33899999999999997,0.7588333333333334,41.5,21.5,9.333333333333334,5.166666666666667,13.833333333333334,-2.6666666666666665,0.25,28,25,False,True,1,0,2018-01-24,0.1224564282529819
109.16666666666667,0.454,0.3425,0.778,40.5,25.166666666666668,7.333333333333333,3.1666666666666665,9.5,3.6666666666666665,109.4,0.4332,0.3488,0.8291999999999999,46.8,24.2,7.4,4.2,14.6,5.2,0.3333333333333333,5,8,False,True,1,0,2018-01-24,0.1224564282529819
107.33333333333333,0.4426666666666667,0.3478333333333334,0.802,44.833333333333336,21.0,9.333333333333334,5.333333333333333,13.666666666666666,6.333333333333333,98.25,0.42475,0.38487499999999997,0.770625,44.0,21.125,8.125,4.875,12.375,-0.5,0.8333333333333334,26,22,False,True,1,0,2018-01-24,0.1224564282529819
108.5,0.45133333333333336,0.36366666666666664,0.7281666666666666,46.5,20.0,6.666666666666667,6.166666666666667,12.333333333333334,4.166666666666667,106.66666666666667,0.45449999999999996,0.31633333333333336,0.7925,44.0,22.833333333333332,8.5,5.666666666666667,16.0,-0.6666666666666666,0.5,29,3,False,True,1,0,2018-01-24,0.1224564282529819
100.4,0.4412,0.3388,0.8326,45.6,25.4,6.4,3.4,15.2,-0.6,117.4,0.4686,0.3274,0.8752000000000001,44.4,22.0,8.0,6.0,13.4,3.4,0.6,0,24,False,True,1,0,2018-01-24,0.1224564282529819
111.2,0.49640000000000006,0.41600000000000004,0.8572,44.4,21.2,6.8,5.2,12.4,10.4,101.4,0.43979999999999997,0.2968,0.7926,39.8,17.6,7.6,6.0,10.8,-4.8,1.0,20,13,False,True,1,1,2018-01-24,0.1224564282529819
104.5,0.46475,0.36875,0.79425,42.75,24.25,7.5,5.5,12.5,7.5,96.5,0.43016666666666664,0.3561666666666667,0.6931666666666666,41.166666666666664,22.0,11.166666666666666,4.166666666666667,15.0,-9.666666666666666,1.0,11,21,False,True,1,0,2018-01-25,0.1224564282529819
106.0,0.44225,0.3355,0.68375,50.25,18.5,8.25,5.0,13.75,5.25,102.0,0.42075,0.40275,0.73575,42.25,23.75,6.75,5.75,13.75,-8.75,0.75,23,27,False,True,1,1,2018-01-25,0.1224564282529819
117.66666666666667,0.5333333333333333,0.4046666666666667,0.82,37.333333333333336,33.0,7.333333333333333,6.333333333333333,14.666666666666666,0.6666666666666666,103.5,0.4558333333333333,0.30983333333333335,0.7968333333333333,38.666666666666664,18.0,7.5,5.333333333333333,10.5,-5.5,0.6666666666666666,7,13,False,True,1,1,2018-01-25,0.1224564282529819
103.71428571428571,0.4534285714285714,0.34785714285714286,0.7322857142857143,44.285714285714285,24.285714285714285,8.857142857142858,5.0,15.285714285714286,3.5714285714285716,107.55555555555556,0.4954444444444444,0.4321111111111111,0.8058888888888889,41.44444444444444,23.555555555555557,5.666666666666667,6.333333333333333,14.555555555555555,-5.333333333333333,0.7142857142857143,6,15,False,True,1,1,2018-01-25,0.1224564282529819
102.5,0.456,0.35525,0.77125,43.25,23.75,5.0,3.5,15.75,-6.25,108.6,0.5008,0.42699999999999994,0.8086,40.6,24.4,6.0,6.2,14.1,-6.0,0.5,19,15,False,True,1,0,2018-01-26,0.1224564282529819
106.71428571428571,0.44742857142857145,0.3525714285714286,0.7071428571428572,46.857142857142854,19.428571428571427,6.428571428571429,6.142857142857143,12.571428571428571,2.857142857142857,104.4,0.42140000000000005,0.3396,0.8459999999999999,43.2,19.8,7.6,4.8,15.4,-5.8,0.42857142857142855,29,0,False,True,1,1,2018-01-26,0.1224564282529819
107.42857142857143,0.4501428571428571,0.35485714285714287,0.7621428571428571,41.714285714285715,25.0,7.0,3.0,10.142857142857142,2.142857142857143,111.42857142857143,0.4684285714285714,0.37957142857142856,0.7882857142857143,42.285714285714285,21.714285714285715,8.142857142857142,4.714285714285714,13.428571428571429,-5.285714285714286,0.2857142857142857,5,20,False,True,1,0,2018-01-26,0.1224564282529819
110.0,0.44883333333333336,0.3678333333333333,0.7559999999999999,47.166666666666664,22.166666666666668,5.833333333333333,6.333333333333333,12.0,7.166666666666667,99.42857142857143,0.44742857142857145,0.33671428571428574,0.7575714285714286,41.857142857142854,21.857142857142858,9.571428571428571,5.714285714285714,14.0,-1.8571428571428572,0.6666666666666666,24,25,False,True,1,0,2018-01-26,0.1224564282529819
118.5,0.5065000000000001,0.316,0.82075,45.0,28.0,8.5,5.75,14.75,5.0,108.5,0.43416666666666665,0.35933333333333334,0.7706666666666666,46.166666666666664,23.5,7.5,4.0,13.833333333333334,5.5,1.0,3,8,False,True,1,1,2018-01-26,0.1224564282529819
113.33333333333333,0.4575,0.39466666666666667,0.8258333333333333,45.333333333333336,26.833333333333332,7.0,4.333333333333333,12.333333333333334,-3.1666666666666665,101.75,0.44125000000000003,0.336,0.81275,42.5,23.0,9.0,3.25,17.75,-11.25,0.3333333333333333,4,10,False,True,1,0,2018-01-26,0.1224564282529819
115.75,0.48475,0.305,0.7302500000000001,39.25,27.0,8.75,4.25,15.0,-4.0,99.33333333333333,0.46366666666666667,0.296,0.8143333333333334,41.0,19.333333333333332,8.333333333333334,2.3333333333333335,10.333333333333334,-0.3333333333333333,0.5,2,17,False,True,1,1,2018-01-26,0.1224564282529819
107.0,0.47175,0.366875,0.744875,42.75,25.75,8.125,4.625,15.0,4.625,108.33333333333333,0.4716666666666667,0.371,0.7966666666666667,37.0,19.666666666666668,8.666666666666666,5.0,11.0,-2.6666666666666665,0.75,6,5,False,True,1,1,2018-01-27,0.1224564282529819
110.6,0.5262,0.3418,0.7126,43.4,23.0,8.2,3.8,13.8,12.2,103.66666666666667,0.45,0.296,0.7811666666666667,42.166666666666664,24.333333333333332,6.5,5.166666666666667,12.666666666666666,-4.0,0.8,17,16,False,True,1,1,2018-01-27,0.1224564282529819
101.2,0.4474,0.3656,0.791,43.4,23.2,7.6,5.2,13.4,5.8,119.0,0.503,0.4363333333333333,0.7316666666666668,45.0,24.0,8.666666666666666,3.3333333333333335,11.0,15.0,0.8,11,29,False,True,1,1,2018-01-27,0.1224564282529819
116.28571428571429,0.502,0.38557142857142856,0.7827142857142857,44.857142857142854,25.571428571428573,9.857142857142858,3.857142857142857,11.714285714285714,16.142857142857142,104.6,0.4372,0.3472,0.7548,45.2,25.0,4.2,2.8,14.8,-5.2,1.0,13,14,False,True,1,1,2018-01-27,0.1224564282529819
104.4,0.46180000000000004,0.37320000000000003,0.7726,41.6,23.4,7.8,4.6,14.0,-3.6,116.16666666666667,0.49766666666666665,0.3698333333333333,0.701,47.0,24.833333333333332,8.166666666666666,5.166666666666667,12.833333333333334,8.5,0.2,28,23,False,True,1,0,2018-01-27,0.1224564282529819
99.16666666666667,0.43333333333333335,0.3378333333333334,0.8115,45.833333333333336,24.333333333333332,6.666666666666667,4.333333333333333,15.5,-3.0,104.0,0.4342,0.4136,0.7386,41.6,24.0,7.4,5.0,15.6,-8.8,0.5,0,27,False,True,1,0,2018-01-27,0.1224564282529819
98.6,0.46340000000000003,0.3124,0.7222,42.8,22.2,9.8,5.6,14.4,6.2,95.42857142857143,0.43571428571428567,0.3648571428571428,0.6757142857142856,40.714285714285715,21.285714285714285,10.0,4.428571428571429,14.714285714285714,-8.142857142857142,0.6,22,21,False,True,1,1,2018-01-28,0.1224564282529819
111.85714285714286,0.44585714285714284,0.4057142857142857,0.8031428571428572,46.42857142857143,26.0,6.428571428571429,4.714285714285714,12.571428571428571,-3.4285714285714284,101.66666666666667,0.43450000000000005,0.3356666666666666,0.8290000000000001,40.166666666666664,19.166666666666668,10.5,3.8333333333333335,16.833333333333332,-6.833333333333333,0.2857142857142857,4,12,False,True,1,0,2018-01-28,0.1224564282529819
115.6,0.5,0.3142,0.738,40.2,27.0,9.6,4.2,16.2,-1.8,100.16666666666667,0.4475,0.37266666666666665,0.6960000000000001,41.5,22.833333333333332,8.333333333333334,4.666666666666667,12.5,-3.1666666666666665,0.6,2,28,False,True,1,1,2018-01-28,0.1224564282529819
107.57142857142857,0.4402857142857143,0.3522857142857143,0.7488571428571429,47.857142857142854,22.285714285714285,6.428571428571429,7.285714285714286,11.857142857142858,5.571428571428571,103.0,0.44320000000000004,0.3104,0.8001999999999999,43.6,23.0,8.4,3.2,16.0,-8.0,0.5714285714285714,24,10,False,True,1,1,2018-01-28,0.1224564282529819
113.2,0.4628,0.375,0.718,43.2,21.6,9.8,3.8,12.6,6.8,104.16666666666667,0.44449999999999995,0.3368333333333333,0.7825000000000001,39.5,25.0,8.833333333333334,2.6666666666666665,16.333333333333332,-9.166666666666666,0.8,8,19,False,True,1,1,2018-01-28,0.1224564282529819
105.22222222222223,0.46599999999999997,0.3665555555555555,0.7435555555555555,43.888888888888886,25.444444444444443,7.888888888888889,5.0,15.11111111111111,4.333333333333333,105.2,0.4364,0.368,0.757,44.8,20.0,7.6,5.0,12.6,3.8,0.7777777777777778,6,1,False,True,1,0,2018-01-29,0.1224564282529819
103.625,0.44637499999999997,0.31174999999999997,0.797,44.125,22.0,8.0,5.625,15.0,0.75,103.85714285714286,0.44157142857142856,0.3232857142857143,0.7915714285714286,40.0,23.857142857142858,8.571428571428571,2.5714285714285716,15.857142857142858,-9.428571428571429,0.625,26,19,False,True,1,1,2018-01-29,0.1224564282529819
111.16666666666667,0.5285000000000001,0.33116666666666666,0.7253333333333334,42.5,23.333333333333332,8.333333333333334,3.3333333333333335,13.166666666666666,10.5,112.0,0.46349999999999997,0.37925,0.74875,45.25,21.0,8.0,4.0,10.25,10.25,0.8333333333333334,17,29,False,True,1,1,2018-01-29,0.1224564282529819
105.625,0.443,0.352125,0.7625,41.125,24.0,7.25,3.0,9.5,0.125,101.71428571428571,0.4655714285714286,0.33999999999999997,0.7008571428571428,45.57142857142857,24.857142857142858,5.142857142857143,6.857142857142857,14.857142857142858,-1.1428571428571428,0.25,5,11,False,True,1,0,2018-01-29,0.1224564282529819
99.85714285714286,0.43314285714285716,0.32942857142857146,0.8044285714285715,43.857142857142854,24.285714285714285,6.0,4.285714285714286,15.142857142857142,-6.142857142857143,104.85714285714286,0.4557142857142857,0.3084285714285714,0.8019999999999999,39.285714285714285,19.0,7.714285714285714,5.0,10.428571428571429,-6.571428571428571,0.42857142857142855,0,13,False,True,1,1,2018-01-29,0.1224564282529819
113.16666666666667,0.45966666666666667,0.36200000000000004,0.7276666666666666,43.166666666666664,20.833333333333332,9.5,3.5,12.666666666666666,7.5,104.85714285714286,0.4635714285714286,0.29942857142857143,0.7588571428571429,41.857142857142854,23.857142857142858,6.428571428571429,5.428571428571429,13.142857142857142,-3.7142857142857144,0.8333333333333334,8,16,False,True,1,1,2018-01-30,0.1224564282529819
111.16666666666667,0.5128333333333334,0.35716666666666663,0.7123333333333334,41.333333333333336,25.5,8.666666666666666,4.833333333333333,16.833333333333332,1.8333333333333333,116.85714285714286,0.49571428571428566,0.37757142857142856,0.7064285714285715,46.42857142857143,24.571428571428573,8.285714285714286,4.714285714285714,12.428571428571429,9.142857142857142,0.5,27,23,False,True,1,1,2018-01-30,0.1224564282529819
115.33333333333333,0.5016666666666667,0.3213333333333333,0.7941666666666666,44.833333333333336,28.5,8.5,5.666666666666667,15.0,2.1666666666666665,95.75,0.434625,0.385375,0.704875,39.875,21.25,9.375,4.25,14.0,-9.0,0.8333333333333334,3,21,False,True,1,0,2018-01-30,0.1224564282529819
108.0,0.47675,0.31,0.766,45.5,18.5,9.0,4.25,16.25,-3.75,118.75,0.512625,0.390125,0.81325,43.5,30.75,7.375,6.0,14.125,6.75,0.25,25,7,False,True,1,1,2018-01-30,0.1224564282529819
101.0,0.46950000000000003,0.3336666666666666,0.7195,44.333333333333336,24.0,8.833333333333334,5.0,13.166666666666666,7.666666666666667,99.0,0.4345,0.31325000000000003,0.79475,45.0,22.75,8.0,5.0,18.75,-13.75,0.6666666666666666,22,6,False,True,1,1,2018-01-30,0.1224564282529819
112.33333333333333,0.49511111111111117,0.35055555555555556,0.7423333333333333,42.111111111111114,25.0,7.444444444444445,5.222222222222222,17.22222222222222,0.1111111111111111,110.875,0.471625,0.37375,0.793,43.75,21.5,7.625,4.875,13.625,-2.875,0.5555555555555556,9,20,False,True,1,0,2018-01-30,0.1224564282529819
109.5,0.44775,0.35662499999999997,0.75025,48.5,22.375,6.125,6.875,12.25,6.375,104.25,0.4575,0.315875,0.805875,38.75,19.625,8.625,5.0,10.875,-6.375,0.625,24,13,False,True,1,1,2018-01-30,0.1224564282529819
105.0,0.46216666666666667,0.37166666666666665,0.7688333333333333,41.833333333333336,23.5,7.166666666666667,4.333333333333333,14.5,-5.166666666666667,102.33333333333333,0.43183333333333335,0.2926666666666667,0.8115,42.0,20.5,6.333333333333333,4.166666666666667,14.5,-14.333333333333334,0.16666666666666666,28,2,False,True,1,1,2018-01-30,0.1224564282529819
99.0,0.43499999999999994,0.3508,0.74,43.0,22.0,5.2,3.4,15.6,-9.4,103.5,0.45375,0.367,0.729,38.5,19.0,8.5,5.0,10.25,-2.5,0.4,19,5,False,True,1,1,2018-01-31,0.1224564282529819
108.0,0.44075,0.3205,0.82475,46.25,23.0,6.25,4.75,16.75,-5.5,104.33333333333333,0.4426666666666667,0.312,0.7829999999999999,43.666666666666664,22.833333333333332,8.5,3.3333333333333335,15.666666666666666,-8.666666666666666,0.25,16,10,False,True,1,1,2018-01-31,0.1224564282529819
96.75,0.41275,0.336875,0.8135,46.375,18.75,5.5,5.0,15.75,-5.875,98.8,0.46740000000000004,0.33799999999999997,0.8019999999999999,44.4,20.6,5.8,4.4,18.2,0.4,0.375,14,18,False,True,1,1,2018-01-31,0.1224564282529819
110.28571428571429,0.5304285714285715,0.32471428571428573,0.7385714285714285,41.857142857142854,24.0,8.142857142857142,3.2857142857142856,13.142857142857142,10.285714285714286,95.66666666666667,0.4406666666666667,0.34299999999999997,0.7866666666666666,39.333333333333336,19.0,6.666666666666667,2.6666666666666665,14.333333333333334,-8.0,0.8571428571428571,17,26,False,True,1,1,2018-01-31,0.1224564282529819
96.2,0.41720000000000007,0.2834,0.7976,47.2,22.6,7.0,4.6,16.0,0.2,109.0,0.5013,0.4262,0.8035,41.9,25.0,6.0,6.7,14.3,-2.0,0.4,1,15,False,True,1,1,2018-01-31,0.1224564282529819
116.5,0.501,0.3333333333333333,0.7559999999999999,41.0,27.0,8.333333333333334,4.0,15.166666666666666,1.3333333333333333,100.875,0.464,0.345875,0.711875,45.0,24.625,5.625,7.375,15.125,-0.125,0.6666666666666666,2,11,False,True,1,1,2018-01-31,0.1224564282529819
113.16666666666667,0.5051666666666667,0.438,0.8413333333333334,43.166666666666664,21.666666666666668,6.333333333333333,4.5,12.166666666666666,10.166666666666666,112.83333333333333,0.46166666666666667,0.37683333333333335,0.8435,44.666666666666664,23.833333333333332,7.833333333333333,3.8333333333333335,17.166666666666668,-5.833333333333333,1.0,20,4,False,True,1,1,2018-01-31,0.1224564282529819
100.5,0.44075,0.336,0.81325,43.875,24.625,6.25,4.75,15.875,-4.75,108.8,0.45999999999999996,0.3614,0.729,44.2,20.4,7.4,3.6,11.4,6.4,0.5,0,29,False,True,1,0,2018-01-31,0.1224564282529819
